customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class
3621,Umeko,Hearfield,Female,13,Developer IV,Health,High Net Worth,No,15,40-49
3622,Anetta,Brosenius,Female,84,Compensation Analyst,Financial Services,Mass Customer,No,2,40-49
3623,Oren,Barwack,Male,56,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes,15,30-39
3624,Lenka,Lenka,Female,54,Cost Accountant,Financial Services,Mass Customer,Yes,7,30-39
3625,Cammie,Rubinfeld,Female,24,VP Marketing,Manufacturing,High Net Worth,Yes,18,70-79
3626,Cora,Hince,Female,86,Senior Cost Accountant,Financial Services,Mass Customer,Yes,12,40-49
3627,Loren,Pischof,Male,92,Teacher,Health,High Net Worth,Yes,14,60-69
3628,Sharron,Gaynes,Female,47,Financial Advisor,Financial Services,Mass Customer,Yes,14,40-49
3629,Vale,Starcks,Female,17,Editor,Health,High Net Worth,No,22,40-49
3630,Jeni,Heymes,Female,16,Tax Accountant,Property,Affluent Customer,Yes,8,40-49
3631,Mignonne,Barwood,Female,76,Project Manager,IT,High Net Worth,Yes,16,60-69
3632,Elena,Sandys,Female,82,Teacher,IT,Mass Customer,No,9,30-39
3633,Donavon,Ainsby,Male,32,Biostatistician III,Health,Mass Customer,No,5,40-49
3634,Clemence,Kornas,Female,35,Speech Pathologist,Health,High Net Worth,Yes,15,60-69
3635,Elset,Elset,Female,51,VP Marketing,Retail,High Net Worth,No,9,40-49
3636,Trudi,Bickerstasse,Female,42,Director of Sales,Financial Services,Mass Customer,Yes,18,50-59
3637,Luigi,Edgeworth,Male,84,Director of Sales,Manufacturing,Affluent Customer,Yes,11,60-69
3638,Fifi,Dorrins,Female,73,Associate Professor,Manufacturing,Mass Customer,No,6,20-29
3639,Megan,Perrygo,Female,49,Food Chemist,Health,High Net Worth,No,15,50-59
3640,Merralee,Forman,Female,64,Staff Scientist,Health,Mass Customer,No,10,30-39
3641,Wolfie,Hoyes,Male,78,Civil Engineer,Manufacturing,Affluent Customer,No,12,40-49
3642,Ardith,Portigall,Female,39,Civil Engineer,Manufacturing,Affluent Customer,Yes,8,60-69
3643,Bettye,Dumberrill,Female,62,Technical Writer,Manufacturing,Mass Customer,No,15,50-59
3644,Peder,Frotton,Male,13,Physical Therapy Assistant,Financial Services,High Net Worth,Yes,17,50-59
3645,Cozmo,Rylstone,Male,47,Structural Analysis Engineer,Manufacturing,High Net Worth,No,14,60-69
3646,Allene,Pauly,Female,0,Social Worker,Health,Mass Customer,No,4,40-49
3647,Carlyle,Frape,Male,62,Marketing Manager,Health,Affluent Customer,No,4,50-59
3648,Tracie,Bartolomeoni,Female,82,Paralegal,Financial Services,Mass Customer,No,5,70-79
3649,Jayne,Gawthrope,Female,66,Office Assistant II,Property,Mass Customer,Yes,12,40-49
3650,Darrelle,Rosas,Female,85,Office Assistant I,IT,Mass Customer,Yes,2,20-29
3651,Baxie,Baxie,Male,91,Human Resources Assistant I,Manufacturing,Mass Customer,No,2,20-29
3652,Aldrich,Camble,Male,20,Nurse,Health,High Net Worth,Yes,17,60-69
3653,Devlen,Perrett,Male,7,Environmental Specialist,Health,Mass Customer,Yes,8,30-39
3654,Kenyon,Paddefield,Female,78,Electrical Engineer,Manufacturing,Mass Customer,No,15,30-39
3655,Waldemar,Mostin,Male,82,Electrical Engineer,Manufacturing,Mass Customer,Yes,19,50-59
3656,Talia,Sidnell,Female,14,Electrical Engineer,Property,Mass Customer,Yes,3,40-49
3657,Wyatan,Rogeon,Male,95,Electrical Engineer,Property,High Net Worth,No,8,60-69
3658,Bo,Vell,Male,15,Electrical Engineer,Entertainment,Mass Customer,Yes,9,60-69
3659,Farra,Catto,Female,76,VP Sales,Financial Services,High Net Worth,No,10,40-49
3660,Gradeigh,Hothersall,Male,99,Administrative Assistant IV,Financial Services,Mass Customer,No,7,40-49
3661,Tadeas,Shitliff,Male,34,Research Associate,Manufacturing,Mass Customer,Yes,7,50-59
3662,Pippo,Cator,Male,79,Community Outreach Specialist,Retail,Mass Customer,No,15,40-49
3663,Hermy,Casement,Male,62,Information Systems Manager,Retail,Affluent Customer,No,1,20-29
3664,Faina,Czaja,Female,5,Software Test Engineer I,Manufacturing,Mass Customer,Yes,7,30-39
3665,Toma,Klaaasen,Female,19,Dental Hygienist,Health,Mass Customer,No,6,30-39
3666,Mathew,Marousek,Male,56,Statistician II,Health,High Net Worth,No,10,60-69
3667,Nettie,Goghin,Female,3,Graphic Designer,Retail,Mass Customer,Yes,8,40-49
3668,Katlin,Ragsdale,Female,79,Desktop Support Technician,Property,Mass Customer,Yes,6,60-69
3669,Maynard,Isaq,Male,11,Design Engineer,Manufacturing,Affluent Customer,No,18,40-49
3670,Leupold,Bernardini,Male,62,Design Engineer,Financial Services,Affluent Customer,Yes,17,40-49
3671,Crystie,Deshorts,Female,98,Programmer Analyst III,Financial Services,Affluent Customer,No,7,30-39
3672,Werner,Yglesias,Male,32,Programmer Analyst III,IT,Mass Customer,Yes,13,30-39
3673,Tobin,Fucher,Male,72,Programmer Analyst III,Manufacturing,Mass Customer,Yes,11,40-49
3674,Rodger,Gores,Male,59,Tax Accountant,Property,Mass Customer,No,3,20-29
3675,Samuele,Heller,Male,88,Analog Circuit Design manager,Property,Affluent Customer,Yes,1,20-29
3676,Derk,Willingale,Male,27,Health Coach I,Health,Affluent Customer,No,11,50-59
3677,Bartel,Fonteyne,Male,3,Senior Financial Analyst,Financial Services,Mass Customer,Yes,20,30-39
3678,Tonya,Worthington,Female,52,Engineer IV,Manufacturing,Mass Customer,No,19,50-59
3679,Murielle,Klimkov,Female,72,Developer II,Manufacturing,High Net Worth,No,6,30-39
3680,Sawyere,Onele,Male,17,Accountant I,Retail,High Net Worth,No,3,40-49
3681,Doll,Benedicto,Female,90,Community Outreach Specialist,Property,Mass Customer,Yes,20,60-69
3682,Dukie,Asson,Male,94,GIS Technical Architect,Financial Services,Mass Customer,Yes,11,40-49
3683,Lorain,Maliphant,Female,67,Chief Design Engineer,Financial Services,Mass Customer,Yes,11,60-69
3684,Jeffie,Mortell,Male,13,Food Chemist,Health,High Net Worth,Yes,4,50-59
3685,Solomon,Ruffles,Male,86,Human Resources Manager,Financial Services,Affluent Customer,Yes,16,30-39
3686,Shirley,Siss,Female,20,Human Resources Manager,Financial Services,High Net Worth,Yes,15,40-49
3687,Jessie,Wards,Male,84,Software Engineer III,Manufacturing,Mass Customer,Yes,14,50-59
3688,Fritz,Le Merchant,Male,87,General Manager,IT,Affluent Customer,Yes,5,30-39
3689,Orel,Joncic,Female,26,General Manager,Health,Mass Customer,Yes,7,50-59
3690,Sheela,Nutton,Female,86,Chemical Engineer,Manufacturing,Mass Customer,No,17,60-69
3691,Mathew,Seid,Male,73,Environmental Tech,Retail,Affluent Customer,No,11,50-59
3692,Linea,Kubica,Female,47,Business Systems Development Analyst,Retail,High Net Worth,Yes,6,60-69
3693,Brenna,Raft,Female,58,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,21,30-39
3694,Antoni,MacAllister,Male,91,Business Systems Development Analyst,Health,Mass Customer,Yes,10,40-49
3695,Lem,Clamp,Male,33,Account Coordinator,Entertainment,Affluent Customer,Yes,3,40-49
3696,Orlan,Dunning,Male,27,Senior Financial Analyst,Financial Services,High Net Worth,No,15,60-69
3697,Zebedee,Christal,Male,47,Recruiting Manager,Financial Services,Mass Customer,Yes,8,40-49
3698,Devon,Baudic,Female,49,Geological Engineer,Manufacturing,Mass Customer,No,4,20-29
3699,Lillian,Somerfield,Female,40,Recruiting Manager,Manufacturing,Mass Customer,No,5,30-39
3700,Lazar,Restall,Male,64,Associate Professor,Entertainment,Mass Customer,No,19,50-59
3701,Anstice,Dunsmuir,Female,93,Physical Therapy Assistant,Entertainment,Affluent Customer,No,9,50-59
3702,Floyd,Meharry,Male,74,Biostatistician IV,Health,Mass Customer,No,10,30-39
3703,Kelvin,Oldford,Male,37,Teacher,Property,Affluent Customer,No,9,50-59
3704,Haslett,Ropars,Male,54,Health Coach III,Health,High Net Worth,Yes,6,40-49
3705,Tedmund,Clawsley,Male,26,Health Coach III,Manufacturing,Mass Customer,Yes,15,50-59
3706,Darby,Jellett,Male,20,Assistant Professor,Argiculture,Affluent Customer,Yes,10,50-59
3707,Marten,Posnette,Male,10,Senior Editor,Retail,Mass Customer,Yes,4,30-39
3708,Lois,Laskey,Female,72,Cost Accountant,Financial Services,Mass Customer,No,19,60-69
3709,Lilly,Roubay,Female,31,GIS Technical Architect,Health,Mass Customer,No,8,60-69
3710,Sallyann,Stangoe,Female,12,Physical Therapy Assistant,Health,Mass Customer,No,13,40-49
3711,Ellene,Scinelli,Female,61,Associate Professor,Manufacturing,Affluent Customer,Yes,9,60-69
3712,Esmeralda,Klousner,Female,22,Recruiting Manager,Financial Services,Mass Customer,No,19,60-69
3713,Cynthy,Snoad,Female,72,Recruiting Manager,Telecommunications,High Net Worth,Yes,8,30-39
3714,Lemuel,Gerram,Male,83,VP Sales,Manufacturing,Mass Customer,No,6,60-69
3715,Willow,Rusbridge,Female,19,Computer Systems Analyst I,Argiculture,High Net Worth,Yes,10,40-49
3716,Kari,Bamlett,Female,81,Computer Systems Analyst I,Retail,Affluent Customer,No,1,20-29
3717,Arlin,Woollacott,Male,88,Senior Financial Analyst,Financial Services,Mass Customer,Yes,18,60-69
3718,Damiano,Damiano,Female,22,Geologist IV,IT,Mass Customer,Yes,9,60-69
3719,Dorette,Attridge,Female,26,Sales Representative,Retail,Mass Customer,No,6,60-69
3720,Adelice,Tams,Female,23,Sales Representative,Retail,Mass Customer,No,15,50-59
3721,Merrili,Potticary,Female,84,Senior Quality Engineer,Financial Services,Mass Customer,Yes,7,20-29
3722,Merilee,Hammerson,Female,69,Senior Quality Engineer,Retail,Mass Customer,No,7,40-49
3723,Justine,Pirt,Female,31,Accountant II,Financial Services,High Net Worth,No,7,30-39
3724,Griffith,Minor,Male,24,Accountant II,IT,Affluent Customer,No,9,40-49
3725,Elisha,Venny,Male,37,Research Assistant II,IT,Mass Customer,Yes,5,50-59
3726,Ange,Austick,Female,36,GIS Technical Architect,Property,Mass Customer,No,19,40-49
3727,Eba,Youle,Female,65,Assistant Professor,IT,Mass Customer,No,12,40-49
3728,Chanda,Garmons,Female,27,Technical Writer,Property,Affluent Customer,Yes,21,30-39
3729,Armand,McNish,Male,6,Financial Analyst,Financial Services,Mass Customer,No,19,60-69
3730,Joann,Clemson,Female,85,Junior Executive,Manufacturing,Affluent Customer,No,6,60-69
3731,Jandy,Rodgers,Female,91,Chief Design Engineer,Manufacturing,Mass Customer,No,8,30-39
3732,Shawn,De Hooge,Female,47,Research Associate,Manufacturing,Mass Customer,No,2,30-39
3733,Shelden,Rodenburg,Male,70,Research Associate,Manufacturing,Mass Customer,No,11,40-49
3734,Trixi,Wickes,Female,46,Help Desk Technician,Manufacturing,Mass Customer,No,21,40-49
3735,Cchaddie,Heffron,Male,91,Senior Quality Engineer,Entertainment,Mass Customer,No,15,60-69
3736,Charles,Brounfield,Male,64,Senior Developer,Argiculture,Mass Customer,Yes,10,30-39
3737,Elyssa,De Witt,Female,86,Design Engineer,Manufacturing,Affluent Customer,No,8,40-49
3738,Lucila,Smalls,Female,19,Professor,Financial Services,High Net Worth,Yes,19,60-69
3739,Gates,Nelthorpe,Female,59,Environmental Tech,IT,High Net Worth,No,5,30-39
3740,Rania,Poulter,Female,82,Dental Hygienist,Health,Mass Customer,No,8,40-49
3741,Mollee,Jeavons,Female,19,Nurse,Health,Affluent Customer,Yes,16,50-59
3742,Veda,Faill,Female,79,Editor,Property,High Net Worth,Yes,16,60-69
3743,Riki,Aimable,Female,85,Tax Accountant,Property,Mass Customer,No,22,30-39
3744,Franchot,Loeber,Male,57,Tax Accountant,Financial Services,Mass Customer,Yes,9,40-49
3745,Randy,Duligall,Female,90,Dental Hygienist,Health,Mass Customer,Yes,20,40-49
3746,Thaddeus,McLurg,Male,64,Developer II,Health,Affluent Customer,Yes,16,60-69
3747,Valerye,Yukhtin,Female,8,Web Developer IV,Manufacturing,Mass Customer,Yes,10,30-39
3748,Maurise,Beal,Male,82,Staff Scientist,Manufacturing,Affluent Customer,Yes,18,60-69
3749,Blondelle,Swynley,Female,3,Staff Scientist,IT,Affluent Customer,No,1,20-29
3750,Yanaton,Beacom,Male,78,Chemical Engineer,Manufacturing,Affluent Customer,Yes,6,50-59
3751,Millicent,Nacci,Female,44,Environmental Specialist,Manufacturing,Affluent Customer,Yes,13,40-49
3752,Peta,Nunes Nabarro,Female,67,Administrative Assistant I,Argiculture,Affluent Customer,Yes,16,60-69
3753,Ebony,Peagrim,Female,16,Office Assistant II,Manufacturing,Mass Customer,No,3,20-29
3754,Emmy,MacGibbon,Female,74,Office Assistant II,Telecommunications,Mass Customer,No,19,60-69
3755,Stephen,Garnar,Male,38,Chief Design Engineer,Financial Services,High Net Worth,Yes,7,30-39
3756,Barry,Barry,Male,22,Chief Design Engineer,Financial Services,Affluent Customer,No,10,40-49
3757,Hyacinthia,Crain,Female,75,Information Systems Manager,Financial Services,Affluent Customer,No,2,20-29
3758,Naomi,Whiles,Female,71,Recruiting Manager,Telecommunications,Mass Customer,Yes,12,60-69
3759,Sue,Batstone,Female,68,Programmer IV,Property,Mass Customer,Yes,4,20-29
3760,Bryana,Vennart,Female,73,Programmer IV,Financial Services,Mass Customer,No,18,40-49
3761,Zarla,Seyers,Female,87,Biostatistician II,Telecommunications,Mass Customer,Yes,13,50-59
3762,Marinna,Ors,Female,48,Biostatistician II,Property,Mass Customer,No,14,50-59
3763,Law,Jore,Male,37,Quality Control Specialist,Property,Affluent Customer,Yes,20,40-49
3764,Nonie,Newson,Female,29,Cost Accountant,Financial Services,Mass Customer,Yes,15,60-69
3765,Bobbe,Lomaz,Female,20,Automation Specialist IV,Property,Mass Customer,No,18,60-69
3766,Marcos,Algar,Male,47,Desktop Support Technician,Financial Services,Mass Customer,Yes,19,50-59
3767,Man,Bigglestone,Male,25,Web Developer IV,Financial Services,High Net Worth,No,16,40-49
3768,Christina,Grevatt,Female,44,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14,50-59
3769,Kerry,Wooldridge,Male,40,Desktop Support Technician,Health,High Net Worth,Yes,5,30-39
3770,Caddric,Ruddiforth,Male,54,Legal Assistant,Argiculture,Mass Customer,No,17,30-39
3771,Pippy,Matysiak,Female,78,Electrical Engineer,Manufacturing,Mass Customer,No,17,40-49
3772,Anselma,Rennie,Female,45,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes,2,20-29
3773,Wadsworth,Ruselin,Male,44,Accountant I,Manufacturing,Affluent Customer,Yes,18,40-49
3774,Elizabeth,Christy,Female,38,Statistician I,Property,High Net Worth,No,2,20-29
3775,Avie,Cleator,Female,16,Statistician I,Health,Affluent Customer,No,8,30-39
3776,Kennie,Baszniak,Male,46,Recruiter,Retail,Mass Customer,Yes,19,40-49
3777,Letty,Giacobelli,Female,13,Cost Accountant,Financial Services,High Net Worth,Yes,6,50-59
3778,Ilaire,Redborn,Male,99,Dental Hygienist,Health,High Net Worth,No,10,50-59
3779,Ulick,Daspar,Female,68,Dental Hygienist,IT,Affluent Customer,No,16,50-59
3780,Mitchel,Bellefant,Male,10,Desktop Support Technician,Financial Services,High Net Worth,No,8,30-39
3781,Karalee,Hosten,Female,30,Graphic Designer,Retail,Mass Customer,Yes,12,60-69
3782,Elijah,Drillot,Male,12,Environmental Specialist,Financial Services,Mass Customer,No,11,50-59
3783,Eachelle,Girardey,Female,61,Compensation Analyst,Financial Services,Mass Customer,No,7,40-49
3784,Davie,Moscon,Male,56,Compensation Analyst,Financial Services,High Net Worth,No,13,40-49
3785,Fernande,Jahan,Female,93,Compensation Analyst,Financial Services,Affluent Customer,No,14,50-59
3786,Barnie,Blenkensop,Male,12,Systems Administrator IV,Financial Services,High Net Worth,No,22,30-39
3787,Mariejeanne,Kelling,Female,1,Systems Administrator III,Manufacturing,High Net Worth,No,6,50-59
3788,Wilie,Glanton,Female,73,Environmental Specialist,Financial Services,Mass Customer,No,18,60-69
3789,Conn,Westberg,Male,52,Civil Engineer,Manufacturing,Mass Customer,Yes,6,60-69
3791,Bertrand,Sissons,Male,17,Quality Control Specialist,Health,Affluent Customer,No,6,30-39
3792,Ingunna,Loxston,Female,81,VP Marketing,Financial Services,Affluent Customer,Yes,5,40-49
3793,Shannen,Pitcock,Female,49,Engineer IV,Financial Services,Affluent Customer,Yes,15,60-69
3794,Dorrie,Paige,Female,47,Engineer IV,IT,Mass Customer,No,2,30-39
3795,Taylor,Dollimore,Male,88,Systems Administrator III,Argiculture,High Net Worth,Yes,5,60-69
3796,Morgen,Sieghart,Male,51,Paralegal,Financial Services,Mass Customer,Yes,9,50-59
3797,Kriste,Oldall,Female,76,Occupational Therapist,Health,Affluent Customer,Yes,4,40-49
3798,Yorker,Dennison,Male,13,Occupational Therapist,Manufacturing,Mass Customer,Yes,17,50-59
3799,Violetta,Monnery,Female,94,Tax Accountant,Property,High Net Worth,No,18,50-59
3800,Morena,Ayer,Female,19,Environmental Tech,Property,High Net Worth,No,15,40-49
3801,Auberta,Andrault,Female,76,Research Nurse,Health,Mass Customer,Yes,17,50-59
3802,Leila,Elcombe,Female,9,Chief Design Engineer,Telecommunications,High Net Worth,Yes,5,50-59
3803,Josepha,Finder,Female,54,Dental Hygienist,Health,Mass Customer,Yes,11,60-69
3804,Andria,Keays,Female,23,Dental Hygienist,Manufacturing,Mass Customer,Yes,4,30-39
3805,Margaret,McSperrin,Female,52,Software Test Engineer II,Property,Affluent Customer,No,4,40-49
3806,Ado,Gailor,Male,1,Software Test Engineer II,Property,Mass Customer,No,7,70-79
3807,Bibby,Goman,Female,73,Analyst Programmer,Retail,Mass Customer,No,21,40-49
3808,Cal,Wilber,Male,66,Recruiting Manager,Manufacturing,Mass Customer,Yes,11,50-59
3809,Angelita,Itzcovichch,Female,44,VP Quality Control,Manufacturing,Affluent Customer,No,11,60-69
3810,Cacilie,Grimoldby,Female,22,Food Chemist,Health,Affluent Customer,No,5,40-49
3811,Etta,Leele,Female,60,Food Chemist,Financial Services,High Net Worth,No,4,20-29
3812,Sophie,Druhan,Female,91,VP Product Management,Retail,Mass Customer,Yes,12,40-49
3813,Skelly,Caudell,Male,12,Media Manager IV,IT,Mass Customer,Yes,6,40-49
3814,Constancia,Gebbe,Female,10,VP Product Management,Financial Services,Mass Customer,Yes,11,40-49
3815,Jayson,Gasparro,Male,99,Librarian,Entertainment,Mass Customer,Yes,5,40-49
3816,Farra,Klimkiewich,Female,93,Safety Technician I,Property,Mass Customer,Yes,18,50-59
3817,Tuckie,Tuckie,Male,65,VP Product Management,Manufacturing,High Net Worth,No,13,60-69
3818,Erny,Andryushin,Male,5,Sales Representative,Retail,Mass Customer,Yes,7,60-69
3819,Alvan,Phillput,Male,62,Staff Accountant I,Retail,High Net Worth,No,3,40-49
3820,Maren,Ruske,Female,65,Business Systems Development Analyst,IT,Mass Customer,No,17,40-49
3821,Cassandra,Cescotti,Female,96,VP Marketing,Manufacturing,Affluent Customer,No,14,30-39
3822,Conny,Speechley,Male,37,VP Marketing,Manufacturing,High Net Worth,Yes,18,60-69
3823,Corabel,Todd,Female,5,Budget/Accounting Analyst II,Retail,Affluent Customer,No,4,50-59
3824,Giffard,Stollman,Male,33,Budget/Accounting Analyst II,Property,Mass Customer,No,3,20-29
3825,Cinda,Rounds,Female,82,Recruiting Manager,Health,Mass Customer,No,11,40-49
3826,Marlow,Balffye,Male,33,Recruiting Manager,Health,Mass Customer,No,7,40-49
3827,Cherida,Whyffen,Female,10,Recruiting Manager,Retail,Affluent Customer,No,8,40-49
3828,Tessy,Beefon,Female,81,Dental Hygienist,Health,Mass Customer,No,6,30-39
3829,Cornie,Hillhouse,Male,68,Account Coordinator,Health,Mass Customer,Yes,15,40-49
3830,Jareb,Filippucci,Male,92,Sales Representative,Retail,High Net Worth,No,8,60-69
3831,Kory,Mabson,Male,10,Librarian,Entertainment,Affluent Customer,Yes,6,50-59
3832,Sarajane,Mortimer,Female,30,Safety Technician III,Financial Services,High Net Worth,No,9,50-59
3833,Jamie,Staziker,Female,88,Account Coordinator,Manufacturing,Mass Customer,No,16,30-39
3834,Bianca,Ricket,Female,59,Compensation Analyst,Financial Services,Mass Customer,Yes,11,50-59
3835,Jorgan,Crosoer,Male,19,Project Manager,Financial Services,Affluent Customer,No,16,60-69
3836,Jolee,Stearndale,Female,16,Electrical Engineer,Manufacturing,Affluent Customer,Yes,7,20-29
3837,Alysa,McDiarmid,Female,26,Professor,Manufacturing,Mass Customer,Yes,17,30-39
3838,Mil,Clemitt,Female,59,Sales Associate,Financial Services,Affluent Customer,Yes,4,30-39
3839,Wallie,Christauffour,Female,78,Account Executive,Manufacturing,High Net Worth,Yes,2,30-39
3840,Marc,Torrans,Male,27,Account Executive,Manufacturing,High Net Worth,No,5,60-69
3841,Barnebas,Munro,Male,64,Desktop Support Technician,Manufacturing,Affluent Customer,No,10,30-39
3842,Van,Durnell,Male,24,Staff Accountant II,Manufacturing,Mass Customer,Yes,12,50-59
3843,Mahmoud,Ligerton,Male,0,Senior Financial Analyst,Financial Services,Mass Customer,Yes,16,30-39
3844,Clotilda,Oret,Female,87,Senior Financial Analyst,Manufacturing,Affluent Customer,No,15,30-39
